metric_id,geography_level,geography_code,year,religion,sex,residence,value,denominator,sample_size,ci_lower,ci_upper,source_id,source_document,extraction_run,methodology_note,break_flag
unemployment-rate-15plus,national,IN,2018,christian,female,rural,7.1,labour_force_15plus,6238,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-unemployment-rate-15plus-v1.0.0-20260611T011522Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, rural, females): unemployment rate (unemployed / labour force). Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
unemployment-rate-15plus,national,IN,2018,christian,male,rural,6.4,labour_force_15plus,6274,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-unemployment-rate-15plus-v1.0.0-20260611T011522Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, rural, males): unemployment rate (unemployed / labour force). Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
unemployment-rate-15plus,national,IN,2018,christian,all,urban,8.3,labour_force_15plus,9936,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-unemployment-rate-15plus-v1.0.0-20260611T011522Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, urban, both sexes): unemployment rate (unemployed / labour force). Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
unemployment-rate-15plus,national,IN,2018,christian,female,urban,11.1,labour_force_15plus,5169,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-unemployment-rate-15plus-v1.0.0-20260611T011522Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, urban, females): unemployment rate (unemployed / labour force). Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
unemployment-rate-15plus,national,IN,2018,christian,male,urban,7.0,labour_force_15plus,4763,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-unemployment-rate-15plus-v1.0.0-20260611T011522Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, urban, males): unemployment rate (unemployed / labour force). Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
unemployment-rate-15plus,national,IN,2018,hindu,all,all,5.6,labour_force_15plus,239629,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-unemployment-rate-15plus-v1.0.0-20260611T011522Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, rural+urban, both sexes): unemployment rate (unemployed / labour force). Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
unemployment-rate-15plus,national,IN,2018,hindu,female,all,4.9,labour_force_15plus,118030,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-unemployment-rate-15plus-v1.0.0-20260611T011522Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, rural+urban, females): unemployment rate (unemployed / labour force). Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
unemployment-rate-15plus,national,IN,2018,hindu,male,all,5.8,labour_force_15plus,121551,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-unemployment-rate-15plus-v1.0.0-20260611T011522Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, rural+urban, males): unemployment rate (unemployed / labour force). Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
unemployment-rate-15plus,national,IN,2018,hindu,all,rural,4.8,labour_force_15plus,137171,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-unemployment-rate-15plus-v1.0.0-20260611T011522Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, rural, both sexes): unemployment rate (unemployed / labour force). Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
unemployment-rate-15plus,national,IN,2018,hindu,female,rural,3.3,labour_force_15plus,67800,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-unemployment-rate-15plus-v1.0.0-20260611T011522Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, rural, females): unemployment rate (unemployed / labour force). Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
unemployment-rate-15plus,national,IN,2018,hindu,male,rural,5.4,labour_force_15plus,69347,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-unemployment-rate-15plus-v1.0.0-20260611T011522Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, rural, males): unemployment rate (unemployed / labour force). Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
unemployment-rate-15plus,national,IN,2018,hindu,all,urban,7.5,labour_force_15plus,102458,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-unemployment-rate-15plus-v1.0.0-20260611T011522Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, urban, both sexes): unemployment rate (unemployed / labour force). Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
unemployment-rate-15plus,national,IN,2018,hindu,female,urban,9.6,labour_force_15plus,50230,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-unemployment-rate-15plus-v1.0.0-20260611T011522Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, urban, females): unemployment rate (unemployed / labour force). Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
unemployment-rate-15plus,national,IN,2018,hindu,male,urban,6.9,labour_force_15plus,52204,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-unemployment-rate-15plus-v1.0.0-20260611T011522Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, urban, males): unemployment rate (unemployed / labour force). Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
unemployment-rate-15plus,national,IN,2018,muslim,all,all,6.6,labour_force_15plus,45700,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-unemployment-rate-15plus-v1.0.0-20260611T011522Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, rural+urban, both sexes): unemployment rate (unemployed / labour force). Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
unemployment-rate-15plus,national,IN,2018,muslim,female,all,6.9,labour_force_15plus,22729,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-unemployment-rate-15plus-v1.0.0-20260611T011522Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, rural+urban, females): unemployment rate (unemployed / labour force). Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
unemployment-rate-15plus,national,IN,2018,muslim,male,all,6.5,labour_force_15plus,22960,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-unemployment-rate-15plus-v1.0.0-20260611T011522Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, rural+urban, males): unemployment rate (unemployed / labour force). Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
unemployment-rate-15plus,national,IN,2018,muslim,all,rural,5.7,labour_force_15plus,21755,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-unemployment-rate-15plus-v1.0.0-20260611T011522Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, rural, both sexes): unemployment rate (unemployed / labour force). Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
unemployment-rate-15plus,national,IN,2018,muslim,female,rural,4.7,labour_force_15plus,10829,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-unemployment-rate-15plus-v1.0.0-20260611T011522Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, rural, females): unemployment rate (unemployed / labour force). Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
unemployment-rate-15plus,national,IN,2018,muslim,male,rural,6.0,labour_force_15plus,10920,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-unemployment-rate-15plus-v1.0.0-20260611T011522Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, rural, males): unemployment rate (unemployed / labour force). Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
unemployment-rate-15plus,national,IN,2018,muslim,all,urban,7.8,labour_force_15plus,23945,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-unemployment-rate-15plus-v1.0.0-20260611T011522Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, urban, both sexes): unemployment rate (unemployed / labour force). Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
unemployment-rate-15plus,national,IN,2018,muslim,female,urban,10.6,labour_force_15plus,11900,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-unemployment-rate-15plus-v1.0.0-20260611T011522Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, urban, females): unemployment rate (unemployed / labour force). Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
unemployment-rate-15plus,national,IN,2018,muslim,male,urban,7.3,labour_force_15plus,12040,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-unemployment-rate-15plus-v1.0.0-20260611T011522Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, urban, males): unemployment rate (unemployed / labour force). Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
unemployment-rate-15plus,national,IN,2018,sikh,all,all,7.2,labour_force_15plus,7027,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-unemployment-rate-15plus-v1.0.0-20260611T011522Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, rural+urban, both sexes): unemployment rate (unemployed / labour force). Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
unemployment-rate-15plus,national,IN,2018,sikh,female,all,7.6,labour_force_15plus,3481,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-unemployment-rate-15plus-v1.0.0-20260611T011522Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, rural+urban, females): unemployment rate (unemployed / labour force). Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
unemployment-rate-15plus,national,IN,2018,sikh,male,all,7.1,labour_force_15plus,3544,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-unemployment-rate-15plus-v1.0.0-20260611T011522Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, rural+urban, males): unemployment rate (unemployed / labour force). Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
unemployment-rate-15plus,national,IN,2018,sikh,all,rural,6.4,labour_force_15plus,4309,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-unemployment-rate-15plus-v1.0.0-20260611T011522Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, rural, both sexes): unemployment rate (unemployed / labour force). Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
unemployment-rate-15plus,national,IN,2018,sikh,female,rural,6.2,labour_force_15plus,2121,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-unemployment-rate-15plus-v1.0.0-20260611T011522Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, rural, females): unemployment rate (unemployed / labour force). Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
unemployment-rate-15plus,national,IN,2018,sikh,male,rural,6.4,labour_force_15plus,2187,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-unemployment-rate-15plus-v1.0.0-20260611T011522Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, rural, males): unemployment rate (unemployed / labour force). Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
unemployment-rate-15plus,national,IN,2018,sikh,all,urban,9.4,labour_force_15plus,2718,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-unemployment-rate-15plus-v1.0.0-20260611T011522Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, urban, both sexes): unemployment rate (unemployed / labour force). Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
unemployment-rate-15plus,national,IN,2018,sikh,female,urban,11.5,labour_force_15plus,1360,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-unemployment-rate-15plus-v1.0.0-20260611T011522Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, urban, females): unemployment rate (unemployed / labour force). Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
unemployment-rate-15plus,national,IN,2018,sikh,male,urban,8.9,labour_force_15plus,1357,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-unemployment-rate-15plus-v1.0.0-20260611T011522Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, urban, males): unemployment rate (unemployed / labour force). Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
unemployment-rate-15plus,national,IN,2019,all,all,all,4.8,labour_force_15plus,320081,,,plfs-microdata,sources/nada/plfs-2019-20/CSV_PLFS_19_20.zip,canonicalize-unemployment-rate-15plus-v1.0.0-20260611T011522Z,"Computed from PLFS 2019-20 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, rural+urban, both sexes): unemployment rate (unemployed / labour force). Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2019-20/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2019 is the start of the Jul-2019 to Jun-2020 reference period.",false
unemployment-rate-15plus,national,IN,2019,all,female,all,4.2,labour_force_15plus,158647,,,plfs-microdata,sources/nada/plfs-2019-20/CSV_PLFS_19_20.zip,canonicalize-unemployment-rate-15plus-v1.0.0-20260611T011522Z,"Computed from PLFS 2019-20 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, rural+urban, females): unemployment rate (unemployed / labour force). Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2019-20/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2019 is the start of the Jul-2019 to Jun-2020 reference period.",false
unemployment-rate-15plus,national,IN,2019,all,male,all,5.1,labour_force_15plus,161379,,,plfs-microdata,sources/nada/plfs-2019-20/CSV_PLFS_19_20.zip,canonicalize-unemployment-rate-15plus-v1.0.0-20260611T011522Z,"Computed from PLFS 2019-20 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, rural+urban, males): unemployment rate (unemployed / labour force). Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2019-20/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2019 is the start of the Jul-2019 to Jun-2020 reference period.",false
unemployment-rate-15plus,national,IN,2019,all,all,rural,3.9,labour_force_15plus,179876,,,plfs-microdata,sources/nada/plfs-2019-20/CSV_PLFS_19_20.zip,canonicalize-unemployment-rate-15plus-v1.0.0-20260611T011522Z,"Computed from PLFS 2019-20 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, rural, both sexes): unemployment rate (unemployed / labour force). Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2019-20/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2019 is the start of the Jul-2019 to Jun-2020 reference period.",false
