metric_id,geography_level,geography_code,year,religion,sex,residence,value,denominator,sample_size,ci_lower,ci_upper,source_id,source_document,extraction_run,methodology_note,break_flag
lfpr-15plus,national,IN,2017,sikh,all,rural,44.8,population_age_15plus,4843,,,plfs-microdata,sources/nada/plfs-2017-18/CSV_PLFS_July2017_June2018.zip,canonicalize-lfpr-15plus-v2.1.0-20260611T200615Z,"Computed from PLFS 2017-18 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, rural, both sexes): labour force participation rate. Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2017-18/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2017 is the start of the Jul-2017 to Jun-2018 reference period.",true
lfpr-15plus,national,IN,2017,sikh,female,rural,13.7,population_age_15plus,2346,,,plfs-microdata,sources/nada/plfs-2017-18/CSV_PLFS_July2017_June2018.zip,canonicalize-lfpr-15plus-v2.1.0-20260611T200615Z,"Computed from PLFS 2017-18 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, rural, females): labour force participation rate. Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2017-18/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2017 is the start of the Jul-2017 to Jun-2018 reference period.",true
lfpr-15plus,national,IN,2017,sikh,male,rural,73.7,population_age_15plus,2497,,,plfs-microdata,sources/nada/plfs-2017-18/CSV_PLFS_July2017_June2018.zip,canonicalize-lfpr-15plus-v2.1.0-20260611T200615Z,"Computed from PLFS 2017-18 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, rural, males): labour force participation rate. Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2017-18/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2017 is the start of the Jul-2017 to Jun-2018 reference period.",true
lfpr-15plus,national,IN,2017,sikh,all,urban,46.1,population_age_15plus,2542,,,plfs-microdata,sources/nada/plfs-2017-18/CSV_PLFS_July2017_June2018.zip,canonicalize-lfpr-15plus-v2.1.0-20260611T200615Z,"Computed from PLFS 2017-18 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, urban, both sexes): labour force participation rate. Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2017-18/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2017 is the start of the Jul-2017 to Jun-2018 reference period.",true
lfpr-15plus,national,IN,2017,sikh,female,urban,18.7,population_age_15plus,1259,,,plfs-microdata,sources/nada/plfs-2017-18/CSV_PLFS_July2017_June2018.zip,canonicalize-lfpr-15plus-v2.1.0-20260611T200615Z,"Computed from PLFS 2017-18 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, urban, females): labour force participation rate. Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2017-18/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2017 is the start of the Jul-2017 to Jun-2018 reference period.",true
lfpr-15plus,national,IN,2017,sikh,male,urban,72.4,population_age_15plus,1283,,,plfs-microdata,sources/nada/plfs-2017-18/CSV_PLFS_July2017_June2018.zip,canonicalize-lfpr-15plus-v2.1.0-20260611T200615Z,"Computed from PLFS 2017-18 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, urban, males): labour force participation rate. Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2017-18/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2017 is the start of the Jul-2017 to Jun-2018 reference period.",true
lfpr-15plus,national,IN,2018,all,all,all,50.2,population_age_15plus,322010,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-lfpr-15plus-v2.1.0-20260611T200615Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, rural+urban, both sexes): labour force participation rate. Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
lfpr-15plus,national,IN,2018,all,female,all,24.5,population_age_15plus,159234,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-lfpr-15plus-v2.1.0-20260611T200615Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, rural+urban, females): labour force participation rate. Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
lfpr-15plus,national,IN,2018,all,male,all,75.5,population_age_15plus,162704,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-lfpr-15plus-v2.1.0-20260611T200615Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, rural+urban, males): labour force participation rate. Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
lfpr-15plus,national,IN,2018,all,all,rural,51.5,population_age_15plus,179796,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-lfpr-15plus-v2.1.0-20260611T200615Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, rural, both sexes): labour force participation rate. Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
lfpr-15plus,national,IN,2018,all,female,rural,26.4,population_age_15plus,88960,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-lfpr-15plus-v2.1.0-20260611T200615Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, rural, females): labour force participation rate. Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
lfpr-15plus,national,IN,2018,all,male,rural,76.4,population_age_15plus,90800,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-lfpr-15plus-v2.1.0-20260611T200615Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, rural, males): labour force participation rate. Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
lfpr-15plus,national,IN,2018,all,all,urban,47.4,population_age_15plus,142214,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-lfpr-15plus-v2.1.0-20260611T200615Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, urban, both sexes): labour force participation rate. Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
lfpr-15plus,national,IN,2018,all,female,urban,20.4,population_age_15plus,70274,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-lfpr-15plus-v2.1.0-20260611T200615Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, urban, females): labour force participation rate. Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
lfpr-15plus,national,IN,2018,all,male,urban,73.7,population_age_15plus,71904,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-lfpr-15plus-v2.1.0-20260611T200615Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, urban, males): labour force participation rate. Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
lfpr-15plus,national,IN,2018,christian,all,all,52.7,population_age_15plus,22452,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-lfpr-15plus-v2.1.0-20260611T200615Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, rural+urban, both sexes): labour force participation rate. Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
lfpr-15plus,national,IN,2018,christian,female,all,33.7,population_age_15plus,11407,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-lfpr-15plus-v2.1.0-20260611T200615Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, rural+urban, females): labour force participation rate. Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
lfpr-15plus,national,IN,2018,christian,male,all,73.3,population_age_15plus,11037,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-lfpr-15plus-v2.1.0-20260611T200615Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, rural+urban, males): labour force participation rate. Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
lfpr-15plus,national,IN,2018,christian,all,rural,55.9,population_age_15plus,12516,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-lfpr-15plus-v2.1.0-20260611T200615Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, rural, both sexes): labour force participation rate. Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
lfpr-15plus,national,IN,2018,christian,female,rural,36.6,population_age_15plus,6238,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-lfpr-15plus-v2.1.0-20260611T200615Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, rural, females): labour force participation rate. Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
lfpr-15plus,national,IN,2018,christian,male,rural,76.0,population_age_15plus,6274,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-lfpr-15plus-v2.1.0-20260611T200615Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, rural, males): labour force participation rate. Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
lfpr-15plus,national,IN,2018,christian,all,urban,47.6,population_age_15plus,9936,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-lfpr-15plus-v2.1.0-20260611T200615Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, urban, both sexes): labour force participation rate. Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
lfpr-15plus,national,IN,2018,christian,female,urban,29.2,population_age_15plus,5169,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-lfpr-15plus-v2.1.0-20260611T200615Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, urban, females): labour force participation rate. Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
lfpr-15plus,national,IN,2018,christian,male,urban,68.8,population_age_15plus,4763,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-lfpr-15plus-v2.1.0-20260611T200615Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, urban, males): labour force participation rate. Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
lfpr-15plus,national,IN,2018,hindu,all,all,50.8,population_age_15plus,239629,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-lfpr-15plus-v2.1.0-20260611T200615Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, rural+urban, both sexes): labour force participation rate. Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
lfpr-15plus,national,IN,2018,hindu,female,all,25.6,population_age_15plus,118030,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-lfpr-15plus-v2.1.0-20260611T200615Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, rural+urban, females): labour force participation rate. Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
lfpr-15plus,national,IN,2018,hindu,male,all,75.5,population_age_15plus,121551,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-lfpr-15plus-v2.1.0-20260611T200615Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, rural+urban, males): labour force participation rate. Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
lfpr-15plus,national,IN,2018,hindu,all,rural,52.0,population_age_15plus,137171,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-lfpr-15plus-v2.1.0-20260611T200615Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, rural, both sexes): labour force participation rate. Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
lfpr-15plus,national,IN,2018,hindu,female,rural,27.4,population_age_15plus,67800,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-lfpr-15plus-v2.1.0-20260611T200615Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, rural, females): labour force participation rate. Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
lfpr-15plus,national,IN,2018,hindu,male,rural,76.3,population_age_15plus,69347,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-lfpr-15plus-v2.1.0-20260611T200615Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, rural, males): labour force participation rate. Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
lfpr-15plus,national,IN,2018,hindu,all,urban,48.0,population_age_15plus,102458,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-lfpr-15plus-v2.1.0-20260611T200615Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, urban, both sexes): labour force participation rate. Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
lfpr-15plus,national,IN,2018,hindu,female,urban,21.4,population_age_15plus,50230,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-lfpr-15plus-v2.1.0-20260611T200615Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, urban, females): labour force participation rate. Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
lfpr-15plus,national,IN,2018,hindu,male,urban,73.6,population_age_15plus,52204,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-lfpr-15plus-v2.1.0-20260611T200615Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, urban, males): labour force participation rate. Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
lfpr-15plus,national,IN,2018,muslim,all,all,46.2,population_age_15plus,45700,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-lfpr-15plus-v2.1.0-20260611T200615Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, rural+urban, both sexes): labour force participation rate. Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
lfpr-15plus,national,IN,2018,muslim,female,all,14.9,population_age_15plus,22729,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-lfpr-15plus-v2.1.0-20260611T200615Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, rural+urban, females): labour force participation rate. Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
lfpr-15plus,national,IN,2018,muslim,male,all,77.6,population_age_15plus,22960,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-lfpr-15plus-v2.1.0-20260611T200615Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, rural+urban, males): labour force participation rate. Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
lfpr-15plus,national,IN,2018,muslim,all,rural,46.6,population_age_15plus,21755,,,plfs-microdata,sources/nada/plfs-2018-19/PLFS_2018_19_CSV.zip,canonicalize-lfpr-15plus-v2.1.0-20260611T200615Z,"Computed from PLFS 2018-19 unit-level microdata (first-visit person file, usual status ps+ss, age 15+, rural, both sexes): labour force participation rate. Weight = MULT/100 (or /200 when NSS!=NSC) / NO_QTR; household religion joined from the household file. The run reproduces the round's published all-India LFPR/WPR/UR to 0.1. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2018-19/. NSO unit-data rider: religion is self-reported and the survey is designed for labour-force estimation, so religion figures are indicative (no sub-state estimates). Year=2018 is the start of the Jul-2018 to Jun-2019 reference period.",false
