metric_id,geography_level,geography_code,year,religion,value,denominator,sample_size,ci_lower,ci_upper,source_id,source_document,extraction_run,methodology_note,break_flag
prison-rate-per-100k,state,IN-S15,2022,hindu,33.18,"population_per_100k (count=10, pop=30136)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S15,2022,christian,159.15,"population_per_100k (count=1522, pop=956331)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S16,2022,muslim,81.95,"population_per_100k (count=259, pop=316042)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S16,2022,hindu,27.91,"population_per_100k (count=855, pop=3063903)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S16,2022,christian,30.65,"population_per_100k (count=49, pop=159882)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S17,2022,muslim,83.59,"population_per_100k (count=109, pop=130399)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S17,2022,hindu,51.74,"population_per_100k (count=177, pop=342078)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S17,2022,christian,38.36,"population_per_100k (count=849, pop=2213027)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S18,2022,muslim,58.49,"population_per_100k (count=6246, pop=10679345)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S18,2022,hindu,23.13,"population_per_100k (count=4436, pop=19180759)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S18,2022,christian,56.35,"population_per_100k (count=657, pop=1165867)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S18,2022,sikh,619.2,"population_per_100k (count=128, pop=20672)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S19,2022,muslim,50.33,"population_per_100k (count=12409, pop=24654825)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S19,2022,hindu,24.94,"population_per_100k (count=16056, pop=64385546)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S19,2022,christian,30.52,"population_per_100k (count=201, pop=658618)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S19,2022,sikh,56.67,"population_per_100k (count=36, pop=63523)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S20,2022,muslim,68.15,"population_per_100k (count=3267, pop=4793994)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S20,2022,hindu,62.14,"population_per_100k (count=13905, pop=22376051)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S20,2022,christian,97.07,"population_per_100k (count=1377, pop=1418608)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S20,2022,sikh,232.42,"population_per_100k (count=166, pop=71422)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S21,2022,muslim,140.51,"population_per_100k (count=1281, pop=911670)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S21,2022,hindu,41.56,"population_per_100k (count=16333, pop=39300341)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S21,2022,christian,98.73,"population_per_100k (count=1147, pop=1161708)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S21,2022,sikh,281.93,"population_per_100k (count=62, pop=21991)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S22,2022,muslim,170.68,"population_per_100k (count=879, pop=514998)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S22,2022,hindu,79.09,"population_per_100k (count=18840, pop=23819789)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S22,2022,christian,116.61,"population_per_100k (count=572, pop=490542)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S22,2022,sikh,147.07,"population_per_100k (count=103, pop=70036)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S23,2022,muslim,126.88,"population_per_100k (count=6058, pop=4774695)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S23,2022,hindu,63.91,"population_per_100k (count=42182, pop=66007121)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S23,2022,christian,75.49,"population_per_100k (count=161, pop=213282)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S23,2022,sikh,212.66,"population_per_100k (count=322, pop=151412)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S24,2022,muslim,59.25,"population_per_100k (count=3464, pop=5846761)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S24,2022,hindu,24.27,"population_per_100k (count=12995, pop=53533988)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S24,2022,christian,17.71,"population_per_100k (count=56, pop=316178)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S24,2022,sikh,130.48,"population_per_100k (count=76, pop=58246)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S27,2022,muslim,17.86,"population_per_100k (count=2317, pop=12971152)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S27,2022,hindu,5.06,"population_per_100k (count=4536, pop=89703057)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S27,2022,christian,13.61,"population_per_100k (count=147, pop=1080073)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S27,2022,sikh,17.92,"population_per_100k (count=40, pop=223247)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S28,2022,muslim,10.23,"population_per_100k (count=827, pop=8082412)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S28,2022,hindu,8.1,"population_per_100k (count=6060, pop=74824149)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S28,2022,christian,22.92,"population_per_100k (count=259, pop=1129784)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S28,2022,sikh,144.12,"population_per_100k (count=58, pop=40244)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S29,2022,muslim,38.64,"population_per_100k (count=3050, pop=7893065)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S29,2022,hindu,24.53,"population_per_100k (count=12589, pop=51317472)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S29,2022,christian,41.92,"population_per_100k (count=479, pop=1142647)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S29,2022,sikh,114.69,"population_per_100k (count=33, pop=28773)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S30,2022,muslim,115.17,"population_per_100k (count=140, pop=121564)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S30,2022,hindu,43.16,"population_per_100k (count=416, pop=963877)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S30,2022,christian,34.14,"population_per_100k (count=125, pop=366130)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S31,2022,muslim,9.64,"population_per_100k (count=6, pop=62268)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S32,2022,muslim,29.88,"population_per_100k (count=2651, pop=8873472)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S32,2022,hindu,25.89,"population_per_100k (count=4734, pop=18282492)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S32,2022,christian,23.69,"population_per_100k (count=1455, pop=6141269)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S32,2022,sikh,576.82,"population_per_100k (count=22, pop=3814)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S33,2022,muslim,65.07,"population_per_100k (count=2752, pop=4229479)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S33,2022,hindu,21.4,"population_per_100k (count=13520, pop=63188168)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S33,2022,christian,56.54,"population_per_100k (count=2498, pop=4418331)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
prison-rate-per-100k,state,IN-S33,2022,sikh,130.13,"population_per_100k (count=19, pop=14601)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-prison-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state prisoner counts (all 4 categories) / Census 2011 per-state religious population times 100,000. Same caveats as the national row (NCRB 'others' omitted; Maharashtra under-reported religion, understating its rate). Small states with few Muslims give volatile rates.",false
